1,762.0,"{1.0, 12.0, 69.0, 76.0}"
2,1346.0,"{1.0, 69.0, 22.0, 89.0, 12.0}"
3,1750.0,"{1.0, 69.0, 21.0, 89.0, 12.0}"
4,1150.0,{14.0}
9,1510.0,"{14.0, 87.0}"
11,1245.0,"{85.0, 14.0}"
12,1245.0,"{86.0, 14.0}"
13,754.0,"{1.0, 12.0, 69.0, 78.0}"
14,706.0,"{1.0, 19.0, 12.0, 69.0}"
15,754.0,"{1.0, 59.0, 12.0, 69.0}"
17,754.0,{85.0}
19,754.0,"{48.0, 1.0, 12.0, 69.0}"
25,706.0,{111.0}
28,802.0,{95.0}
29,742.0,{86.0}
30,754.0,{87.0}
31,750.0,"{1.0, 12.0, 69.0, 33.0}"
32,846.0,{27.0}
33,1103.0,"{0.0, 97.0, 2.0, 96.0, 56.0}"
34,2312.0,"{0.0, 96.0, 2.0, 100.0, 6.0, 107.0, 108.0, 56.0}"
36,1753.0,"{106.0, 109.0}"
37,1492.0,"{64.0, 66.0, 67.0, 69.0, 72.0, 73.0, 74.0, 60.0}"
38,1552.0,"{0.0, 50.0, 56.0, 110.0}"
39,2004.0,"{32.0, 1.0, 98.0, 101.0, 69.0, 26.0, 11.0}"
41,2236.0,"{1.0, 98.0, 101.0, 69.0, 10.0, 11.0, 15.0, 82.0, 26.0, 92.0}"
43,2106.0,"{1.0, 98.0, 26.0, 101.0, 69.0, 10.0, 11.0, 15.0, 58.0, 92.0}"
46,1556.0,"{1.0, 98.0, 101.0, 69.0, 11.0, 26.0, 92.0, 30.0}"
48,1540.0,"{1.0, 98.0, 101.0, 69.0, 11.0, 26.0, 92.0, 29.0}"
49,1556.0,"{1.0, 98.0, 101.0, 69.0, 11.0, 28.0, 26.0, 92.0}"
50,1105.0,{16.0}
52,1365.0,"{27.0, 14.0}"
54,1412.0,"{14.0, 111.0}"
55,1412.0,"{90.0, 14.0}"
59,976.0,{115.0}
60,1006.0,"{0.0, 2.0, 99.0, 98.0, 69.0, 100.0}"
62,1094.0,"{1.0, 98.0, 69.0, 24.0, 11.0, 93.0}"
64,1901.0,"{1.0, 98.0, 69.0, 11.0, 113.0, 116.0, 118.0, 119.0}"
70,1831.0,"{1.0, 98.0, 69.0, 11.0, 13.0, 80.0, 116.0, 94.0}"
71,1588.0,"{1.0, 98.0, 69.0, 11.0, 13.0, 83.0, 116.0, 94.0}"
73,1320.0,{122.0}
75,1280.0,{90.0}
76,2717.0,"{0.0, 34.0, 3.0, 56.0, 123.0, 43.0, 44.0}"
77,1791.0,"{1.0, 35.0, 36.0, 69.0, 46.0, 49.0, 20.0, 31.0}"
87,2381.0,"{1.0, 35.0, 36.0, 69.0, 102.0, 42.0, 46.0, 49.0, 125.0, 31.0}"
92,3580.0,"{1.0, 35.0, 36.0, 69.0, 37.0, 103.0, 42.0, 46.0, 49.0, 31.0, 125.0, 127.0}"
99,3147.0,"{1.0, 35.0, 36.0, 69.0, 40.0, 42.0, 46.0, 49.0, 25.0, 125.0, 31.0}"
102,3382.0,"{1.0, 35.0, 36.0, 69.0, 42.0, 46.0, 49.0, 25.0, 31.0, 125.0, 63.0}"
103,2152.0,"{1.0, 35.0, 36.0, 69.0, 39.0, 42.0, 46.0, 49.0, 31.0}"
104,1920.0,"{128.0, 122.0}"
105,1293.0,{128.0}
107,1018.0,{38.0}
108,1330.0,"{124.0, 1.0, 35.0, 69.0, 23.0, 92.0}"
109,1066.0,"{0.0, 56.0, 91.0, 34.0}"
110,685.0,"{1.0, 34.0, 69.0, 41.0}"
112,752.0,"{1.0, 130.0, 131.0, 84.0, 133.0, 75.0}"
113,4077.0,"{0.0, 129.0, 132.0, 134.0, 54.0}"
115,332.0,"{1.0, 130.0, 77.0}"
116,1341.0,"{0.0, 55.0, 7.0, 56.0, 9.0}"
117,917.0,{137.0}
119,1162.0,"{57.0, 14.0}"
120,1644.0,"{141.0, 14.0}"
121,1057.0,"{0.0, 9.0, 56.0, 135.0}"
124,1124.0,"{141.0, 95.0}"
126,1112.0,{136.0}
127,1112.0,"{0.0, 96.0, 2.0, 100.0, 53.0, 56.0}"
128,2260.0,"{136.0, 106.0, 109.0}"
132,1908.0,"{0.0, 2.0, 98.0, 100.0, 69.0, 6.0, 81.0, 62.0, 94.0}"
133,2476.0,"{1.0, 98.0, 101.0, 69.0, 10.0, 11.0, 15.0, 79.0, 17.0, 26.0, 92.0}"
134,2806.0,"{1.0, 98.0, 101.0, 69.0, 104.0, 105.0, 10.0, 11.0, 15.0, 18.0, 26.0, 92.0}"
135,1409.0,"{16.0, 57.0}"
137,1624.0,"{137.0, 14.0}"
138,1651.0,"{0.0, 96.0, 2.0, 4.0, 5.0, 6.0, 100.0, 52.0, 56.0}"
139,1163.0,"{137.0, 115.0}"
140,1163.0,"{0.0, 96.0, 2.0, 114.0, 100.0, 52.0, 56.0}"
143,1284.0,"{1.0, 98.0, 69.0, 11.0, 140.0, 93.0}"
146,1937.0,"{0.0, 96.0, 2.0, 143.0, 112.0, 51.0, 117.0, 56.0, 120.0}"
147,1944.0,"{0.0, 65.0, 2.0, 98.0, 69.0, 13.0, 142.0, 61.0, 94.0}"
149,2217.0,"{1.0, 35.0, 36.0, 69.0, 138.0, 46.0, 49.0, 124.0, 31.0}"
152,2490.0,"{0.0, 34.0, 3.0, 4.0, 43.0, 44.0, 52.0, 56.0, 126.0}"
154,1279.0,"{1.0, 113.0, 35.0, 69.0, 118.0, 121.0, 139.0}"
156,1182.0,"{57.0, 38.0}"
157,8984.0,"{0.0, 8.0, 9.0}"
160,9581.0,"{0.0, 34.0, 68.0, 70.0, 71.0, 45.0, 47.0, 88.0}"
