1,762,"{1.0, 12.0, 69.0, 76.0}"
2,1346,"{1.0, 12.0, 22.0, 69.0, 89.0}"
3,1750,"{1.0, 12.0, 21.0, 69.0, 89.0}"
4,1150,"{1.0, 12.0, 14.0, 25.0, 69.0}"
5,1584,"{1.0, 12.0, 14.0, 25.0, 69.0}"
6,1436,"{1.0, 12.0, 14.0, 25.0, 69.0, 90.0}"
7,1436,"{1.0, 12.0, 14.0, 25.0, 69.0}"
8,1584,"{1.0, 12.0, 14.0, 25.0, 69.0}"
9,1510,"{1.0, 12.0, 14.0, 25.0, 69.0, 87.0}"
10,1510,"{1.0, 12.0, 14.0, 25.0, 69.0, 86.0}"
11,1245,"{1.0, 12.0, 14.0, 25.0, 69.0, 85.0}"
12,1245,"{1.0, 12.0, 14.0, 25.0, 69.0, 86.0}"
13,754,"{1.0, 12.0, 69.0, 78.0}"
14,706,"{1.0, 12.0, 19.0, 69.0}"
15,754,"{1.0, 12.0, 59.0, 69.0}"
16,754,"{1.0, 12.0, 69.0}"
17,754,"{1.0, 12.0, 69.0, 85.0}"
18,706,"{1.0, 12.0, 69.0, 92.0}"
19,754,"{1.0, 12.0, 48.0, 69.0}"
20,802,"{1.0, 12.0, 69.0}"
21,630,"{1.0, 12.0, 45.0, 69.0}"
22,802,"{1.0, 12.0, 69.0, 93.0}"
23,706,"{1.0, 12.0, 69.0}"
24,754,"{1.0, 12.0, 49.0, 69.0}"
25,706,"{1.0, 12.0, 69.0, 111.0}"
26,654,"{1.0, 12.0, 69.0, 94.0}"
27,754,"{1.0, 12.0, 69.0, 85.0}"
28,802,"{1.0, 12.0, 69.0, 95.0}"
29,742,"{1.0, 12.0, 69.0, 86.0}"
30,754,"{1.0, 12.0, 69.0, 87.0}"
31,750,"{1.0, 12.0, 33.0, 69.0}"
32,846,"{1.0, 12.0, 27.0, 69.0}"
33,1103,"{0.0, 2.0, 56.0, 96.0, 97.0}"
34,2312,"{0.0, 2.0, 6.0, 56.0, 96.0, 100.0, 107.0, 108.0}"
35,1776,"{1.0, 11.0, 26.0, 69.0, 98.0, 101.0, 106.0, 109.0}"
36,1753,"{1.0, 11.0, 26.0, 69.0, 98.0, 101.0, 106.0, 109.0}"
37,1492,"{60.0, 64.0, 66.0, 67.0, 69.0, 72.0, 73.0, 74.0}"
38,1552,"{0.0, 50.0, 56.0, 110.0}"
39,2004,"{1.0, 11.0, 26.0, 32.0, 69.0, 98.0, 101.0}"
40,2028,"{0.0, 2.0, 6.0, 62.0, 69.0, 94.0, 98.0, 100.0}"
41,2236,"{1.0, 10.0, 11.0, 15.0, 26.0, 69.0, 82.0, 92.0, 98.0, 101.0}"
42,2106,"{1.0, 10.0, 11.0, 15.0, 26.0, 69.0, 79.0, 92.0, 98.0, 101.0}"
43,2106,"{1.0, 10.0, 11.0, 15.0, 26.0, 58.0, 69.0, 92.0, 98.0, 101.0}"
44,2106,"{1.0, 10.0, 11.0, 15.0, 26.0, 69.0, 92.0, 94.0, 98.0, 101.0}"
45,2469,"{1.0, 10.0, 11.0, 15.0, 18.0, 26.0, 69.0, 92.0, 98.0, 101.0, 104.0}"
46,1556,"{1.0, 11.0, 26.0, 30.0, 69.0, 92.0, 98.0, 101.0}"
47,1556,"{1.0, 11.0, 26.0, 31.0, 69.0, 92.0, 98.0, 101.0}"
48,1540,"{1.0, 11.0, 26.0, 29.0, 69.0, 92.0, 98.0, 101.0}"
49,1556,"{1.0, 11.0, 26.0, 28.0, 69.0, 92.0, 98.0, 101.0}"
50,1105,"{1.0, 11.0, 16.0, 26.0, 69.0, 98.0, 101.0}"
51,1278,"{1.0, 11.0, 14.0, 26.0, 69.0, 98.0, 101.0}"
52,1365,"{1.0, 11.0, 14.0, 26.0, 27.0, 69.0, 98.0, 101.0}"
53,1479,"{1.0, 11.0, 14.0, 26.0, 69.0, 94.0, 98.0, 101.0}"
54,1412,"{1.0, 11.0, 14.0, 26.0, 69.0, 98.0, 101.0, 111.0}"
55,1412,"{1.0, 11.0, 14.0, 26.0, 69.0, 90.0, 98.0, 101.0}"
56,1412,"{1.0, 11.0, 14.0, 25.0, 26.0, 69.0, 98.0, 101.0}"
57,1412,"{1.0, 11.0, 14.0, 26.0, 69.0, 98.0, 101.0, 113.0}"
58,994,"{1.0, 11.0, 69.0, 98.0, 101.0, 115.0}"
59,976,"{1.0, 11.0, 69.0, 98.0, 101.0, 115.0}"
60,1006,"{0.0, 2.0, 69.0, 98.0, 99.0, 100.0}"
61,1106,"{1.0, 11.0, 26.0, 69.0, 93.0, 98.0}"
62,1094,"{1.0, 11.0, 24.0, 69.0, 93.0, 98.0}"
63,1312,"{1.0, 11.0, 69.0, 98.0, 113.0, 116.0}"
64,1901,"{1.0, 11.0, 69.0, 98.0, 113.0, 116.0, 118.0, 119.0}"
65,1587,"{1.0, 11.0, 69.0, 98.0, 113.0, 116.0, 118.0, 121.0}"
66,1342,"{1.0, 11.0, 69.0, 94.0, 98.0, 113.0, 116.0}"
67,1820,"{0.0, 2.0, 13.0, 61.0, 69.0, 94.0, 98.0, 116.0}"
68,1604,"{0.0, 2.0, 13.0, 69.0, 94.0, 98.0, 116.0}"
69,2020,"{1.0, 11.0, 13.0, 69.0, 94.0, 98.0, 116.0}"
70,1831,"{1.0, 11.0, 13.0, 69.0, 80.0, 94.0, 98.0, 116.0}"
71,1588,"{1.0, 11.0, 13.0, 69.0, 83.0, 94.0, 98.0, 116.0}"
72,1564,"{1.0, 11.0, 13.0, 69.0, 94.0, 98.0, 116.0}"
73,1320,"{1.0, 11.0, 13.0, 69.0, 98.0, 116.0, 122.0}"
74,896,"{1.0, 11.0, 69.0, 94.0, 98.0}"
75,1280,"{1.0, 11.0, 26.0, 69.0, 90.0}"
76,2717,"{0.0, 3.0, 34.0, 43.0, 44.0, 56.0, 123.0}"
77,1791,"{1.0, 20.0, 31.0, 35.0, 36.0, 46.0, 49.0, 69.0}"
78,1742,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0}"
79,3177,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 48.0, 49.0, 69.0, 88.0, 125.0}"
80,2392,"{1.0, 31.0, 35.0, 36.0, 42.0, 45.0, 46.0, 49.0, 69.0, 125.0}"
81,2425,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 59.0, 69.0, 125.0}"
82,2687,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 76.0, 125.0}"
83,2415,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 78.0, 125.0}"
84,2336,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 94.0, 125.0}"
85,2381,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 111.0, 125.0}"
86,2381,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 92.0, 125.0}"
87,2381,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 102.0, 125.0}"
88,2415,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 125.0}"
89,2381,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 90.0, 125.0}"
90,2676,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 125.0, 127.0}"
91,3042,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 113.0, 125.0, 127.0}"
92,3580,"{1.0, 31.0, 35.0, 36.0, 37.0, 42.0, 46.0, 49.0, 69.0, 103.0, 125.0, 127.0}"
93,3922,"{1.0, 31.0, 35.0, 36.0, 37.0, 42.0, 46.0, 49.0, 69.0, 88.0, 125.0, 127.0}"
94,3205,"{1.0, 31.0, 35.0, 36.0, 42.0, 45.0, 46.0, 49.0, 69.0, 86.0, 125.0, 127.0}"
95,2792,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 88.0, 125.0, 127.0}"
96,3112,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 88.0, 125.0}"
97,2792,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 88.0, 125.0}"
98,2756,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 88.0, 125.0}"
99,3147,"{1.0, 25.0, 31.0, 35.0, 36.0, 40.0, 42.0, 46.0, 49.0, 69.0, 125.0}"
100,2799,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 125.0}"
101,2799,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 88.0, 125.0}"
102,3382,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 63.0, 69.0, 125.0}"
103,2152,"{1.0, 31.0, 35.0, 36.0, 39.0, 42.0, 46.0, 49.0, 69.0}"
104,1920,"{1.0, 35.0, 69.0, 94.0, 113.0, 122.0, 128.0}"
105,1293,"{1.0, 13.0, 35.0, 69.0, 113.0, 128.0}"
106,1092,"{1.0, 35.0, 69.0, 113.0, 118.0, 121.0}"
107,1018,"{1.0, 35.0, 38.0, 69.0, 113.0, 118.0}"
108,1330,"{1.0, 23.0, 35.0, 69.0, 92.0, 124.0}"
109,1066,"{0.0, 34.0, 56.0, 91.0}"
110,685,"{1.0, 34.0, 41.0, 69.0}"
111,946,"{0.0, 54.0, 129.0}"
112,752,"{1.0, 75.0, 84.0, 130.0, 131.0, 133.0}"
113,4077,"{0.0, 54.0, 129.0, 132.0, 134.0}"
114,473,"{1.0, 67.0, 75.0, 130.0, 131.0, 133.0}"
115,332,"{1.0, 77.0, 130.0}"
116,1341,"{0.0, 7.0, 9.0, 55.0, 56.0}"
117,917,"{1.0, 12.0, 25.0, 69.0, 137.0}"
118,917,"{0.0, 4.0, 9.0, 52.0, 56.0}"
119,1162,"{1.0, 12.0, 14.0, 25.0, 57.0, 69.0}"
120,1644,"{1.0, 12.0, 14.0, 25.0, 69.0, 141.0}"
121,1057,"{0.0, 9.0, 56.0, 135.0}"
122,1202,"{1.0, 12.0, 69.0, 93.0, 137.0}"
123,1164,"{1.0, 12.0, 69.0, 95.0}"
124,1124,"{1.0, 12.0, 69.0, 95.0, 141.0}"
125,1112,"{0.0, 2.0, 56.0, 96.0, 135.0}"
126,1112,"{1.0, 11.0, 69.0, 98.0, 101.0, 136.0}"
127,1112,"{0.0, 2.0, 53.0, 56.0, 96.0, 100.0}"
128,2260,"{1.0, 11.0, 26.0, 69.0, 98.0, 101.0, 106.0, 109.0, 136.0}"
129,1629,"{1.0, 11.0, 26.0, 69.0, 98.0, 101.0, 124.0, 136.0}"
130,1759,"{1.0, 11.0, 26.0, 69.0, 98.0, 101.0, 124.0, 136.0}"
131,1607,"{0.0, 2.0, 6.0, 56.0, 96.0, 100.0, 135.0}"
132,1908,"{0.0, 2.0, 6.0, 62.0, 69.0, 81.0, 94.0, 98.0, 100.0}"
133,2476,"{1.0, 10.0, 11.0, 15.0, 17.0, 26.0, 69.0, 79.0, 92.0, 98.0, 101.0}"
134,2806,"{1.0, 10.0, 11.0, 15.0, 18.0, 26.0, 69.0, 92.0, 98.0, 101.0, 104.0, 105.0}"
135,1409,"{1.0, 11.0, 16.0, 26.0, 57.0, 69.0, 98.0, 101.0}"
136,1333,"{1.0, 11.0, 14.0, 26.0, 57.0, 69.0, 98.0, 101.0}"
137,1624,"{1.0, 11.0, 14.0, 25.0, 26.0, 69.0, 98.0, 101.0, 137.0}"
138,1651,"{0.0, 2.0, 4.0, 5.0, 6.0, 52.0, 56.0, 96.0, 100.0}"
139,1163,"{1.0, 11.0, 69.0, 98.0, 101.0, 115.0, 137.0}"
140,1163,"{0.0, 2.0, 52.0, 56.0, 96.0, 100.0, 114.0}"
141,1163,"{1.0, 11.0, 69.0, 98.0, 101.0, 115.0, 137.0}"
142,1163,"{0.0, 2.0, 52.0, 56.0, 96.0, 100.0, 114.0}"
143,1284,"{1.0, 11.0, 69.0, 93.0, 98.0, 140.0}"
144,2397,"{1.0, 11.0, 69.0, 98.0, 113.0, 118.0, 119.0, 142.0}"
145,1910,"{1.0, 11.0, 69.0, 98.0, 113.0, 118.0, 121.0, 139.0, 142.0}"
146,1937,"{0.0, 2.0, 51.0, 56.0, 96.0, 112.0, 117.0, 120.0, 143.0}"
147,1944,"{0.0, 2.0, 13.0, 61.0, 65.0, 69.0, 94.0, 98.0, 142.0}"
148,2387,"{1.0, 31.0, 35.0, 36.0, 46.0, 49.0, 69.0, 124.0, 138.0}"
149,2217,"{1.0, 31.0, 35.0, 36.0, 46.0, 49.0, 69.0, 124.0, 138.0}"
150,1900,"{1.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 57.0, 69.0}"
151,2490,"{1.0, 25.0, 31.0, 35.0, 36.0, 42.0, 46.0, 49.0, 69.0, 125.0, 137.0}"
152,2490,"{0.0, 3.0, 4.0, 34.0, 43.0, 44.0, 52.0, 56.0, 126.0}"
153,1983,"{1.0, 35.0, 69.0, 94.0, 113.0, 122.0, 128.0}"
154,1279,"{1.0, 35.0, 69.0, 113.0, 118.0, 121.0, 139.0}"
155,1300,"{0.0, 34.0, 51.0, 56.0, 112.0, 117.0, 120.0}"
156,1182,"{1.0, 35.0, 38.0, 57.0, 69.0, 113.0, 118.0}"
157,8984,"{0.0, 8.0, 9.0}"
158,4687,"{0.0, 34.0}"
159,16772,"{0.0, 9.0, 45.0, 47.0, 68.0, 70.0, 86.0}"
160,9581,"{0.0, 34.0, 45.0, 47.0, 68.0, 70.0, 71.0, 88.0}"
new component
